cod_inst;ano_mes;Ativo | Aplicações Interfinanceiras de Liquidez - (b);Ativo | Arrendamento Mercantil Líquido de Provisão - (e);Ativo | Arrendamento Mercantil a Receber - (e1);Ativo | Ativo Total - (k) = (i) - (j);Ativo | Ativo Total Ajustado - (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Ativo | Credores por Antecipação de Valor Residual - (e3);Ativo | Credores por Antecipação de Valor Residual - (j);Ativo | Disponibilidades - (a);Ativo | Imobilizado de Arrendamento - (e2);Ativo | Operações de Crédito - (d1);Ativo | Operações de Crédito Líquidas de Provisão - (d);Ativo | Outros Ativos Realizáveis - (g);Ativo | Outros Créditos - Líquido de Provisão - (f);Ativo | Permanente Ajustado - (h);Ativo | Provisão sobre Arrendamento Mercantil - (e4);Ativo | Provisão sobre Operações de Crédito - (d2);Ativo | TVM e Instrumentos Financeiros Derivativos - (c);Demonstração de Resultado | Despesas Administrativas - (d4);Demonstração de Resultado | Despesas Tributárias - (d5);Demonstração de Resultado | Despesas de Captação - (b1);Demonstração de Resultado | Despesas de Intermediação Financeira - (b) = (b1) + (b2) + (b3) + (b4) + (b5);Demonstração de Resultado | Despesas de Obrigações por Empréstimos e Repasses - (b2);Demonstração de Resultado | Despesas de Operações de Arrendamento Mercantil - (b3);Demonstração de Resultado | Despesas de Pessoal - (d3);Demonstração de Resultado | Imposto de Renda e Contribuição Social - (h);Demonstração de Resultado | Juros Sobre Capital Próprio - (k);Demonstração de Resultado | Juros Sobre Capital Social de Cooperativas - (k);Demonstração de Resultado | Lucro Líquido - (j) = (g) + (h) + (i);Demonstração de Resultado | Outras Despesas Operacionais - (d8);Demonstração de Resultado | Outras Receitas Operacionais - (d7);Demonstração de Resultado | Outras Receitas/Despesas Operacionais - (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);Demonstração de Resultado | Participação nos Lucros - (i);Demonstração de Resultado | Receitas de Intermediação Financeira - (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Demonstração de Resultado | Rendas de Aplicações Compulsórias - (a6);Demonstração de Resultado | Rendas de Operações com Instrumentos Financeiros Derivativos - (a4);Demonstração de Resultado | Rendas de Operações com TVM - (a3);Demonstração de Resultado | Rendas de Operações de Arrendamento Mercantil - (a2);Demonstração de Resultado | Rendas de Operações de Crédito - (a1);Demonstração de Resultado | Rendas de Prestação de Serviços - (d1);Demonstração de Resultado | Rendas de Tarifas Bancárias - (d2);Demonstração de Resultado | Resultado Não Operacional - (f);Demonstração de Resultado | Resultado Operacional - (e) = (c) + (d);Demonstração de Resultado | Resultado antes da Tributação, Lucro e Participação - (g) = (e) + (f);Demonstração de Resultado | Resultado de Intermediação Financeira - (c) = (a) + (b);Demonstração de Resultado | Resultado de Operações de Câmbio - (a5);Demonstração de Resultado | Resultado de Operações de Câmbio - (b4);Demonstração de Resultado | Resultado de Participações - (d6);Demonstração de Resultado | Resultado de Provisão para Créditos de Difícil Liquidação - (b5);Passivo | Captações - (e) = (a) + (b) + (c) + (d);Passivo | Conta de Pagamento Pré-Paga - (a5);Passivo | Depósito Total - (a);Passivo | Depósitos Interfinanceiros - (a3);Passivo | Depósitos Outros - (a6);Passivo | Depósitos a Prazo - (a4);Passivo | Depósitos de Poupança - (a2);Passivo | Depósitos à Vista - (a1);Passivo | Instrumentos Derivativos - (f);Passivo | Letras Financeiras - (c3);Passivo | Letras de Crédito Imobiliário - (c1);Passivo | Letras de Crédito do Agronegócio - (c2);Passivo | Obrigações por Empréstimos e Repasses - (d);Passivo | Obrigações por Operações Compromissadas - (b);Passivo | Obrigações por Títulos e Valores Mobiliários no Exterior - (c4);Passivo | Outras Obrigações - (g);Passivo | Outros Depósitos - (a5);Passivo | Outros Recursos de Aceites e Emissão de Títulos - (c5);Passivo | Passivo Circulante e Exigível a Longo Prazo - (h) = (e) + (f) + (g);Passivo | Passivo Total - (j) = (h) + (i);Passivo | Passivo Total - (k) = (h) + (i) + (j);Passivo | Patrimônio Líquido - (i);Passivo | Patrimônio Líquido - (j);Passivo | Recursos de Aceites e Emissão de Títulos - (c);Passivo | Resultados de Exercícios Futuros - (i)
00075847;201612;0.0;0.0;0.0;535524879.81;535524879.81;0.0;0.0;2364845.98;0.0;313234370.13;305066803.36;211912439.84;1341348.23;14839442.4;0.0;-8167566.77;0.0;-8174115.59;-141141.29;-23218414.49;-27396495.05;0.0;0.0;-6197606.42;-236881.07;-2582709.62;0.0;10125867.02;-430100.449999999;847225.010000001;-9158950.46;0.0;46833100.9;0.0;0.0;13170340.86;0.0;33662760.04;4248529.32;688258.96;85092.7;10277655.39;10362748.09;19436605.85;0.0;0.0;0.0;-4178080.56;431368279.0;0.0;431368279.0;0.0;0.0;379412389.29;0.0;49446323.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5379508.7;2509566.19;0.0;436747787.7;0.0;535524879.81;0.0;98777092.11;0.0;0.0
00075847;201712;0.0;0.0;0.0;667170677.93;667170677.93;0.0;0.0;3189148.62;0.0;349286876.12;339928455.59;304304669.23;1713355.05;18035049.44;0.0;-9358420.53;0.0;-10050268.21;-118997.01;-18074800.17;-19534470.23;0.0;0.0;-6491441.95;-222050.53;-3281756.05;0.0;11166501.94;-1043830.88;48845.4799999993;-11262903.3;0.0;42359101.13;0.0;0.0;11695302.05;0.0;30663799.08;5442693.42;950095.85;-173175.13;11561727.6;11388552.47;22824630.9;0.0;0.0;0.0;-1459670.06;543054721.79;0.0;543054721.79;0.0;0.0;480566705.84;0.0;59980144.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6574363.71;2507871.05;0.0;549629085.5;0.0;667170677.93;0.0;117541592.43;0.0;0.0
00075847;201803;0.0;0.0;0.0;693812872.68;693812872.68;0.0;0.0;2257300.78;0.0;350971366.33;340888915.45;329619261.96;1753398.63;19293995.86;0.0;-10082450.88;0.0;-5043936.74;-54745.1;-7641432.2;-9305981.17;0.0;0.0;-3709977.48;-98499.47;-1453889.55;0.0;4311126.45;-125891.12;14577.5700000007;-5810208.1;0.0;19631065.8;0.0;0.0;4871034.25;0.0;14760031.55;2659841.5;410344.58;-105250.61;4514876.53;4409625.92;10325084.63;0.0;0.0;39578.69;-1664548.97;561379998.17;0.0;561379998.17;0.0;0.0;494475886.72;0.0;64608526.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12132396.75;2295585.2;0.0;573512394.92;0.0;693812872.68;0.0;120300477.76;0.0;0.0
00075847;201806;0.0;0.0;0.0;720637539.57;720637539.57;0.0;0.0;2487701.37;0.0;371467822.85;359720881.38;336524760.4;1433216.59;20470979.83;0.0;-11746941.47;0.0;-10336847.33;-128528.26;-15459759.23;-19793438.69;0.0;0.0;-7456034.36;-314864.93;-2870174.54;0.0;8561283.78;-271465.960000001;56789.7800000022;-11293847.71;0.0;39826581.42;0.0;0.0;9809633.78;0.0;30016947.64;5787506.94;941283.85;136853.69;8739295.02;8876148.71;20033142.73;0.0;0.0;113447.63;-4333679.46;585779849.73;0.0;585779849.73;0.0;0.0;527009398.84;0.0;56554805.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12478147.88;2215645.07;0.0;598257997.61;0.0;720637539.57;0.0;122379541.96;0.0;0.0
00075847;201809;0.0;0.0;0.0;759080882.26;759080882.26;0.0;0.0;2867780.45;0.0;375269449.52;360145750.86;370595206.42;1667469.66;23804674.87;0.0;-15123698.66;0.0;-5378167.82;-73241.11;-8505667.35;-12340756.13;0.0;0.0;-3823108.09;-157110.01;-1014635.78;0.0;2921543.9;-113253.75;36793.8700000007;-5755793.61;0.0;21278948.49;0.0;0.0;5586346.56;0.0;15692601.93;3051919.87;470961.65;-103744.84;3182398.75;3078653.91;8938192.36;0.0;0.0;72301.77;-3835088.78;622153805.67;0.0;622153805.67;0.0;0.0;548336198.81;0.0;71600696.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13148667.39;2216910.65;0.0;635302473.06;0.0;759080882.26;0.0;123778409.2;0.0;0.0
00075847;201812;0.0;0.0;0.0;808919873.84;808919873.84;0.0;0.0;3479638.6;0.0;400833201.81;385892795.02;394179294.02;1724716.99;23643429.21;0.0;-14940406.79;0.0;-10662646.66;-151992.03;-17312731.74;-22018230.05;0.0;0.0;-7558117.84;-397945.39;-1670152.01;0.0;8615489.44000001;-299516.780000001;110127.13;-11197567.99;0.0;42397668.18;0.0;0.0;11448393.78;0.0;30949274.4;6208906.73;1001824.81;-168435.31;9181870.14000001;9013434.83000001;20379438.13;0.0;0.0;153846.65;-4705498.31;669238931.12;0.0;669238931.12;0.0;0.0;593776195.27;0.0;73319331.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7464772.95;2143404.24;0.0;676703704.07;0.0;808919873.84;0.0;132216169.77;0.0;0.0
00075847;201906;0.0;0.0;0.0;875892358.01;875892358.01;0.0;0.0;3262925.94;0.0;412924585.11;400161973.97;442285293.76;2205056.89;27977107.45;0.0;-12762611.14;0.0;-11340892.14;-148374.31;-18341387.81;-20971440.71;0.0;0.0;-7434549.06;-398110.61;0.0;-2509067.6;12801366.75;-240792.23;97227.1299999996;-11635597.66;0.0;45899269.12;0.0;0.0;12947752.72;0.0;32951516.4;6219524.78;1035953.99;-92753.39;13292230.75;13199477.36;24927828.41;0.0;0.0;176304.18;-2630052.9;720630043.92;0.0;720630043.92;0.0;0.0;632718588.47;0.0;85819753.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14386363.78;2091701.54;0.0;735016407.7;0.0;875892358.01;0.0;140875950.31;0.0;0.0
00075847;201909;0.0;0.0;0.0;889601276.81;889601276.81;0.0;0.0;4192843.06;0.0;411519171.69;398294324.74;457426169.66;1540679.94;28147259.41;0.0;-13224846.95;0.0;-5798448.08;-77302.88;-9421484.47;-11431812.5;0.0;0.0;-4064301.02;-137222.13;0.0;-1294276.58;4702010.64;-186539.45;43894.9400000004;-6319448.12;0.0;22732929.4;0.0;0.0;6737197.62;0.0;15995731.78;3191867.68;485539.9;-142436.01;4981668.78;4839232.77;11301116.9;0.0;0.0;85840.79;-2010328.03;726649592.92;0.0;726649592.92;0.0;0.0;643430638.77;0.0;81107201.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18486631.63;2111752.99;0.0;745136224.55;0.0;889601276.81;0.0;144465052.26;0.0;0.0
00075847;201912;0.0;0.0;0.0;923779550.88;923779550.88;0.0;0.0;4474741.14;0.0;449367886.4;437308460.26;451618991.26;1877501.67;28499856.55;0.0;-12059426.14;0.0;-11712766.7;-148376.27;-17516259.62;-19173683.82;0.0;0.0;-8169014.65;-151582.83;0.0;-2211178.37;11149196.84;-488345.879999999;93995.3700000005;-12910912.23;0.0;43788587.52;0.0;0.0;12323865.69;0.0;31464721.83;6326071.48;1015607.06;-403211.8;11703991.47;11300779.67;24614903.7;0.0;0.0;171917.36;-1657424.2;761937581.98;0.0;761937581.98;0.0;0.0;674560979.29;0.0;85263525.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9334057.2;2113077.3;0.0;771271639.18;0.0;923779550.88;0.0;152507911.7;0.0;0.0
00075847;202003;0.0;0.0;0.0;916024411.51;916024411.51;0.0;0.0;4239703.14;0.0;460069806.98;446423642.91;433946778.87;1878304.73;29535981.86;0.0;-13646164.07;0.0;-6387772.19;-81586.19;-7102084.75;-10022631.98;0.0;0.0;-3734244.8;0.0;0.0;-844633.58;1441326.26;-135170.29;244133.43;-6424489.47;0.0;18032391.31;0.0;0.0;1960903.3;0.0;16071488.01;3122776.75;452661.79;-143943.6;1585269.86;1441326.26;8009759.33;0.0;0.0;94712.03;-2920547.23;752109501.97;0.0;752109501.97;0.0;0.0;656985706.29;0.0;93048188.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11402262.75;2075607.05;0.0;763511764.72;0.0;916024411.51;0.0;152512646.79;0.0;0.0
00075847;202006;0.0;0.0;0.0;1027482279.43;1027482279.43;0.0;0.0;4366186.21;0.0;541910599.27;527875444.06;462179912.57;2298749.36;30761987.23;0.0;-14035155.21;0.0;-12260225.54;-145145.71;-12606341.72;-16852370.81;0.0;0.0;-7526235.64;0.0;0.0;-1692410.09;5668436.78999999;-311624.050000001;315456.709999997;-13021209.22;0.0;35776462.26;0.0;0.0;5451471.78;0.0;30324990.48;5780254.55;941107.29;-234445.44;5902882.22999999;5668436.78999999;18924091.45;0.0;0.0;185203.17;-4246029.09;858135339.98;0.0;858135339.98;0.0;2020802.06;741155199.68;0.0;114959338.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13261669.2;0.0;0.0;871397009.18;0.0;1027482279.43;0.0;156085270.25;0.0;0.0
00075847;202009;0.0;0.0;0.0;1135765524.8;1135765524.8;0.0;0.0;5864202.16;0.0;583215973.53;569358866.83;527705529.49;1685624.19;31151302.13;0.0;-13857106.7;0.0;-6097782.41;-71868.86;-4302381.85;-4925703.69;0.0;0.0;-4284772.98;-9051.51;0.0;-1270016.35;6246560.08;-134325.86;35759.6900000008;-7264525.6;0.0;18424404.59;0.0;0.0;4173131.9;0.0;14251272.69;2687497.23;498150.27;21436.29;6234175.3;6255611.59;13498700.9;0.0;0.0;102817.32;-623321.84;963644852.52;0.0;963644852.52;0.0;1979552.76;809702968.66;0.0;151962331.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16820255.23;0.0;0.0;980465107.75;0.0;1135765524.8;0.0;155300417.05;0.0;0.0
00075847;202112;0.0;0.0;0.0;1456746003.02;1456746003.02;0.0;0.0;6821130.61;0.0;851220550.45;837160287.08;541972135.45;35300694.13;35491755.75;0.0;-14060263.37;0.0;-14499218.2;-182293.23;-31820182.24;-34810186.59;0.0;0.0;-10265073.06;-541296.33;0.0;-3408362.99;19000652.04;-361328.859999999;244133.619999998;-17150619.45;0.0;71584985.63;0.0;0.0;22332433.77;0.0;49252551.86;6597160.71;1115169.65;-82231.22;19624179.59;19541948.37;36774799.04;0.0;0.0;200829.92;-2990004.35;1228426041.33;0.0;1174676447.8;0.0;204788.57;995721275.6;0.0;178750383.63;0.0;3039566.36;50710027.17;0.0;0.0;0.0;0.0;43395121.91;0.0;-4.65661287307739e-10;1271821163.24;0.0;1456746003.02;0.0;184924839.78;53749593.53;0.0
00075847;202203;0.0;0.0;0.0;1504200442.43;1504200442.43;0.0;0.0;6701129.6;0.0;889678117.49;877156377.69;538495289.86;41907663.48;39939981.8;0.0;-12521739.8;0.0;-8529901.03;-84710.56;-25591356.94;-25104216.01;0.0;0.0;-5169358.1;-244478.07;0.0;-1967416.48;12182142.95;-255117.44;549391.129999998;-10135505.49;0.0;47661911.38;0.0;0.0;14038606.77;0.0;33623304.61;2702400.73;548918.2;4431.14;12422189.88;12426621.02;22557695.37;0.0;0.0;102871.58;487140.93;1254189579.0;0.0;1155905661.52;0.0;209582.68;980389882.41;0.0;175306196.43;0.0;3122200.23;95161717.25;0.0;0.0;0.0;0.0;55510940.35;0.0;4.19095158576965e-09;1309700519.35;0.0;1504200442.43;0.0;194499923.08;98283917.48;0.0
00075847;202212;0.0;0.0;0.0;1995776510.99;1995776510.99;0.0;0.0;7531742.52;0.0;1072973317.99;1052873546.1;813268888.28;75328980.63;16804925.64;0.0;-20099771.89;29968427.82;-21525740.08;-226544.09;-87824216.43;-95523445.28;0.0;0.0;-14318826.27;-436700.35;0.0;-5503.83;18568993.16;-478536.83;2171710.67;-25188628.42;0.0;140021800.25;0.0;0.0;44062505.2;0.0;95959295.05;7016795.33;1820971.12;-304033.04;19309726.55;19005693.51;44498354.97;0.0;0.0;351541.73;-7699228.85;1695390812.71;0.0;1448955384.2;0.0;210155.13;1230684415.32;0.0;218060813.75;0.0;50357338.49;196078090.02;0.0;0.0;0.0;0.0;84148295.22;0.0;-2.23517417907715e-08;1779539107.93;0.0;1995776510.99;0.0;216237403.06;246435428.51;0.0
00075847;202303;0.0;0.0;0.0;2153919334.26;2153919334.26;0.0;0.0;9956690.52;0.0;1076141513.43;1053700948.47;955045997.99;81708126.89;18200007.57;0.0;-22440564.96;35307562.82;-10765549.16;-95588.09;-49022917.25;-53928217.03;0.0;0.0;-6215228.18;-275273.54;0.0;0.0;5439300.35000001;-1756512.97;1108550.99;-13617151.84;0.0;73221920.93;0.0;0.0;21655543.81;0.0;51566377.12;3105269.88;834546.46;38021.83;5676552.06000001;5714573.89000001;19293703.9;0.0;0.0;167359.23;-4905299.78;1841589666.52;0.0;1588797444.39;0.0;214673.78;1354042279.97;0.0;234540490.64;0.0;57808300.13;194983922.0;0.0;0.0;0.0;0.0;90548764.51;0.0;-7.450580596923831e-09;1932138431.03;0.0;2153919334.26;0.0;221780903.23;252792222.13;0.0
00075847;202306;0.0;0.0;0.0;2300729902.94;2300729902.94;0.0;0.0;7909435.91;0.0;1102040448.92;1077582743.28;1071280830.28;89109604.12;19539726.53;0.0;-24457705.64;35307562.82;-22868457.07;-221842.86;-100260279.01;-110042255.28;0.0;0.0;-13615891.75;-547602.44;0.0;0.0;15719012.16;-3212236.42;1857854.66;-29130724.08;0.0;155493598.56;0.0;0.0;51046563.09;0.0;104447035.47;6780938.49;1823652.43;-54004.6;16320619.2;16266614.6;45451343.28;0.0;0.0;325258.44;-9781976.27;1965622959.04;0.0;1704272095.46;0.0;221291.76;1477000533.56;0.0;227050270.14;0.0;62984985.28;198365878.3;0.0;0.0;0.0;0.0;102815752.75;0.0;0.0;2068438711.79;0.0;2300729902.94;0.0;232291191.15;261350863.58;0.0
00075847;202309;0.0;0.0;0.0;2536295789.59;2536295789.59;0.0;0.0;9084462.45;0.0;1148844224.09;1119596902.97;1250138543.5;96246405.78;19839713.07;0.0;-29247321.12;41389761.82;-13571915.49;-133812.98;-57257301.4;-65264302.07;0.0;0.0;-7893937.33;-361577.43;0.0;0.0;7705709.38000001;-1094331.18;789352.600000001;-16825104.96;0.0;90288317.71;0.0;0.0;35911176.09;0.0;54377141.62;3962773.04;921119.28;-131623.87;8198910.68000001;8067286.81000001;25024015.64;0.0;0.0;195647.1;-8007000.67;2185435214.91;0.0;1904959529.1;0.0;228274.99;1634244006.27;0.0;270487247.84;0.0;65320146.61;215155539.2;0.0;0.0;0.0;0.0;110688381.41;0.0;1.49011611938477e-08;2296123596.32;2536295789.59;0.0;240172193.27;0.0;280475685.81;0.0
00075847;202312;0.0;0.0;0.0;2692870588.6;2692870588.6;0.0;0.0;9224365.28;0.0;1235531993.25;1198248804.91;1310062384.48;114386307.4;19556964.71;0.0;-37283188.34;41391761.82;-27691783.06;-288157.61;-112537622.28;-132068520.94;0.0;0.0;-15513211.76;-680954.64;0.0;-4008873.66;17400827.81;-2005606.26;2507385.91000001;-32042878.01;0.0;182470968.14;0.0;0.0;72261164.24;0.0;110209803.9;8529798.38;2029036.72;-277786.74;18359569.19;18081782.45;50402447.2;0.0;0.0;389659.67;-19530898.66;2322326273.39;0.0;2034272627.21;0.0;7791.92;1729630266.52;0.0;304634568.77;0.0;67061926.78;220991719.4;0.0;0.0;0.0;0.0;125332159.5;0.0;0.0;2447658432.89;2692870588.6;0.0;245212155.71;0.0;288053646.18;0.0
00075847;202403;0.0;0.0;0.0;2779062177.9;2779062177.9;0.0;0.0;8992683.82;0.0;1258336569.79;1215942396.77;1370249770.09;116798566.06;18884024.34;0.0;-42394173.02;48194736.82;-14835102.71;-143208.81;-54298393.73;-63475640.11;0.0;0.0;-7748884.6;-595628.75;0.0;0.0;9635157.61;-1162813.58;649973.99;-17451494.57;0.0;90491974.99;0.0;0.0;35665955.95;0.0;54826019.04;4193914.18;1402808.97;665946.05;9564840.31;10230786.36;27016334.88;0.0;0.0;191817.99;-9177246.38;2388419724.21;0.0;2115571235.51;0.0;0.0;1823518133.08;0.0;292053102.43;0.0;69088381.52;203760107.18;0.0;0.0;0.0;0.0;135109516.71;0.0;-1.49011611938477e-08;2523529240.92;2779062177.9;0.0;255532936.98;0.0;272848488.7;0.0
00075847;202406;0.0;0.0;0.0;2960240908.27;2960240908.27;0.0;0.0;9275561.9;0.0;1344715705.72;1301905010.46;1456416341.17;124149281.75;20299976.17;0.0;-42810695.26;48194736.82;-30865182.66;-327034.13;-108275338.15;-123997939.47;0.0;0.0;-15994108.26;-1200295.87;0.0;0.0;17059325.61;-2880820.92;1261155.56;-35689175.8;0.0;177348095.92;0.0;0.0;67065128.52;0.0;110282967.4;9452196.96;3298806.12;598640.83;17660980.65;18259621.48;53350156.45;0.0;0.0;365811.53;-15722601.32;2551756174.12;0.0;2265857043.85;0.0;0.0;1956938408.4;0.0;308918635.45;0.0;97355279.57;188543850.7;0.0;0.0;0.0;0.0;142557848.77;0.0;0.0;2694314022.89;2960240908.27;0.0;265926885.38;0.0;285899130.27;0.0
00075847;202409;0.0;0.0;0.0;2960772623.2;2960772623.2;0.0;0.0;10148415.97;0.0;1374953995.53;1328339796.02;1408606549.19;141254922.44;20794838.27;0.0;-46614199.51;51628101.31;-15740261.14;-161629.93;-58234139.26;-69389355.04;0.0;0.0;-10059571.35;-580725.0;0.0;0.0;6168499.47;-1329768.31;557215.350000003;-19928483.83;0.0;95775995.82;0.0;0.0;35775796.33;0.0;60000199.49;4674333.05;1877872.42;291067.52;6458156.95;6749224.47;26386640.78;0.0;0.0;253326.08;-11155215.78;2521843119.96;0.0;2274974723.89;0.0;0.0;1965310183.66;0.0;309664540.23;0.0;57223561.25;189644834.82;0.0;0.0;0.0;0.0;164387342.24;0.0;0.0;2686230462.2;2960772623.2;0.0;274542161.0;0.0;246868396.07;0.0
00106180;201612;97095920.82;0.0;0.0;157331231.92;157331231.92;0.0;0.0;27779.47;0.0;13900014.0;13697513.58;108674.86;874760.77;15767509.0;0.0;-202500.42;29759073.42;-2074068.16;-25443.56;-8301674.45;-8406974.87;0.0;0.0;-3393481.28;-4875.41;0.0;0.0;-766730.970000002;-5440.71999999974;4098633.89;-1368504.81;0.0;9015169.31;0.0;0.0;8408509.97;0.0;606659.34;31295.02;0.0;-1545.19;-760310.370000002;-761855.560000002;608194.439999998;0.0;0.0;0.0;-105300.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;133716554.42;0.0;0.0;133716554.42;0.0;157331231.92;0.0;23614677.5;0.0;0.0
00106180;201712;120053263.86;0.0;0.0;200301168.43;200301168.43;0.0;0.0;56514.42;0.0;7772969.13;7539780.08;88328.11;1290481.59;17281292.45;0.0;-233189.05;53991507.92;-953997.96;-1387.38;-7132419.27;-7327608.32;0.0;0.0;-4020676.9;-4093.1;0.0;0.0;-150277.599999999;-22855.2600000007;4912721.29;-70412.8799999999;-307988.91;7552261.66;0.0;0.0;7337556.63;0.0;214705.03;15783.33;0.0;7563.95;154240.460000001;161804.410000001;224653.340000001;0.0;0.0;0.0;-195189.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;172253374.34;0.0;0.0;172253374.34;0.0;200301168.43;0.0;28047794.09;0.0;0.0
00106180;201803;156488487.29;0.0;0.0;238909849.48;238909849.48;0.0;0.0;3193.51;0.0;3846904.93;3731497.78;96162.77;968037.64;17679732.63;0.0;-115407.15;59942737.86;-1053729.44;-2318.52;-2853455.6;-2735673.7;0.0;0.0;-2000816.32;-1748.39;0.0;0.0;60397.9300000006;-2035.18999999994;2953140.3;-87545.3499999992;-220873.32;3106238.69;0.0;0.0;2952165.34;0.0;154073.35;18213.82;0.0;0.0;283019.640000001;283019.640000001;370564.99;0.0;0.0;0.0;117781.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;209586657.46;0.0;0.0;209586657.46;0.0;238909849.48;0.0;29323192.02;0.0;0.0
00106180;201806;190058324.88;0.0;0.0;276147624.22;276147624.22;0.0;0.0;4003.15;0.0;7500723.17;7275701.47;128381.4;1344581.03;18919454.66;0.0;-225021.7;58417177.63;-2331412.15;-3208.81;-6339420.51;-6331253.16;0.0;0.0;-4344146.08;-4117.27;0.0;0.0;832899.75;-20132.1800000006;7409064.45;745128.41;-404973.39;6828245.16;0.0;0.0;6557944.39;0.0;270300.77;34963.18;0.0;-130.0;1242120.41;1241990.41;496992.0;0.0;0.0;0.0;8167.34999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;246051930.38;0.0;0.0;246051930.38;0.0;276147624.22;0.0;30095693.84;0.0;0.0
00106180;201809;220844568.32;0.0;0.0;313914985.04;313914985.04;0.0;0.0;3856.72;0.0;8044424.67;7828091.93;100824.78;1318343.33;18879542.68;0.0;-216332.74;64939757.28;-1489062.64;-601.9;-3949797.95;-3941108.99;0.0;0.0;-2482020.23;-773.66;0.0;0.0;-474999.999999999;-6456.43999999994;3453375.03;-518309.79;-227373.33;4212565.77;0.0;0.0;4016262.01;0.0;196303.76;6456.39;0.0;0.0;-246853.009999999;-246853.009999999;271456.78;0.0;0.0;0.0;8688.96000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;283944291.2;0.0;0.0;283944291.2;0.0;313914985.04;0.0;29970693.84;0.0;0.0
00106180;201812;198776259.66;0.0;0.0;298569542.07;298569542.07;0.0;0.0;3317.23;0.0;5615552.44;5482242.12;59082.06;763967.37;18825553.78;0.0;-133310.32;74659119.85;-3403379.26;-2723.72;-8023589.48;-7931878.1;0.0;0.0;-5234530.5;-773.66;0.0;0.0;-755000.0;-8309.37999999989;6634525.8;-1985801.54;-682771.74;9855391.39;0.0;0.0;8213944.02;0.0;1641447.37;28615.52;0.0;-9166.35;-62288.25;-71454.6;1923513.29;0.0;0.0;0.0;91711.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;268444368.21;0.0;0.0;268444368.21;0.0;298569542.07;0.0;30125173.86;0.0;0.0
00106180;201906;186559746.33;0.0;0.0;295357024.36;295357024.36;0.0;0.0;5933.73;0.0;10687955.34;10649515.56;123854.13;1349014.49;20297375.19;0.0;-38439.78;76371584.93;-2289513.23;-3195.78;-7784463.04;-7689592.5;0.0;0.0;-4944482.89;-3235.14;0.0;0.0;1209877.33;-16143.0899999999;8510183.23;1286595.43;-714403.63;8330513.17;0.0;0.0;7926604.78;0.0;403908.39;29747.19;0.0;0.0;1927516.1;1927516.1;640920.669999999;0.0;0.0;0.0;94870.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;262697977.17;0.0;0.0;262697977.17;0.0;295357024.36;0.0;32659047.19;0.0;0.0
00106180;201909;225662819.05;0.0;0.0;321027862.73;321027862.73;0.0;0.0;5075.03;0.0;1653168.09;1644902.25;117162.42;1461082.11;20255096.27;0.0;-8265.84;71881725.6;-1383068.62;-761.98;-4084346.54;-4054172.6;0.0;0.0;-2624339.09;0.0;0.0;0.0;-720368.600000002;-303913.750000001;3454151.01;-850036.150000002;-312792.03;4496632.18;0.0;0.0;4248630.67;0.0;248001.51;7896.28;0.0;0.0;-407576.570000002;-407576.570000002;442459.58;0.0;0.0;0.0;30173.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;285689184.14;0.0;0.0;285689184.14;0.0;321027862.73;0.0;35338678.59;0.0;0.0
